place,grav,sexe,trajet,secu1,secu2,lum,agg,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,senc,catv,obs,obsm,choc,manv,motor,Hour,DayOfWeek,Month,Age
1,1,1,4,1,5,3,1,1,1,3,48.68429,2.32836,1,1,8,0,1,1,2,0,2,110,1,7,6,2,6,0,2,1,4,12,33.0
1,4,1,0,2,0,3,1,1,1,3,48.86585,2.48162,1,3,6,0,1,1,1,0,1,90,2,33,0,2,2,3,1,1,4,12,34.0
1,1,1,0,1,0,3,1,1,1,3,48.86585,2.48162,1,3,6,0,1,1,1,0,1,90,2,7,0,2,3,1,1,1,4,12,47.0
1,4,1,0,1,0,5,2,1,1,2,48.92228,2.38095,4,2,2,0,1,1,1,0,1,50,1,7,0,2,5,2,1,18,1,12,28.0
1,1,2,0,1,0,5,2,1,1,2,48.92228,2.38095,4,2,2,0,1,1,1,0,1,50,1,7,0,2,3,2,1,18,1,12,30.0
1,4,1,5,2,8,5,2,2,1,6,48.846839,2.292375,4,2,2,0,1,1,1,0,1,30,1,30,0,1,1,1,3,4,0,12,21.0
1,1,1,5,1,-1,1,2,1,1,6,49.03488,2.45709,4,2,2,0,1,1,1,0,1,50,3,10,0,1,1,1,1,16,6,12,53.0
1,1,1,4,8,0,2,1,1,1,6,48.62,2.54,9,2,2,3,1,1,1,9,6,50,3,37,0,1,8,2,1,18,2,12,50.0
1,1,2,9,1,0,1,2,1,1,6,48.79867,2.06842,3,3,4,0,2,2,1,1,1,50,1,7,4,1,2,21,1,15,1,12,32.0
1,1,1,1,1,0,1,2,1,2,6,48.63363,2.331921,4,2,2,0,1,1,2,0,1,30,3,7,0,1,2,26,1,15,2,12,63.0
1,1,1,5,1,0,5,2,1,1,6,48.839822,2.660338,4,3,4,0,1,1,1,0,1,50,3,7,0,1,1,9,1,18,3,12,43.0
1,1,1,9,1,0,1,2,4,8,3,48.89733,2.392603,4,2,4,0,1,1,2,0,1,50,1,10,0,2,3,15,1,10,3,12,41.0
1,4,1,9,2,0,1,2,4,8,3,48.89733,2.392603,4,2,4,0,1,1,2,0,1,50,1,34,0,2,1,2,1,10,3,12,34.0
1,4,2,1,1,0,5,2,2,2,2,48.86508,2.234444,4,2,2,0,2,1,2,0,1,50,2,7,0,2,5,23,1,5,3,12,45.0
1,1,1,1,1,0,5,2,2,2,2,48.86508,2.234444,4,2,2,0,2,1,2,0,1,50,2,7,0,2,3,2,1,5,3,12,42.0
1,4,1,5,2,0,5,2,3,1,1,48.82468,2.313533,4,2,1,0,1,1,1,0,1,30,2,43,0,2,3,1,1,19,3,12,52.0
1,1,1,5,1,0,5,2,3,1,1,48.82468,2.313533,4,2,1,0,1,1,1,0,1,30,1,7,0,2,3,9,1,19,3,12,62.0
1,1,1,4,1,0,5,2,1,1,6,48.869612,2.394799,4,2,2,0,2,1,2,0,1,30,3,10,0,2,3,22,1,7,3,12,29.0
1,4,2,1,8,0,5,2,1,1,6,48.869612,2.394799,4,2,2,0,2,1,2,0,1,30,1,1,0,2,2,1,5,7,3,12,29.0
1,1,2,0,1,0,1,2,9,1,3,48.78759,2.34281,3,2,2,0,1,1,1,0,1,50,1,7,0,2,8,15,1,16,3,12,49.0
1,4,1,0,2,6,1,2,9,1,3,48.78759,2.34281,3,2,2,0,1,1,1,0,1,50,1,43,0,2,1,1,1,16,3,12,30.0
1,1,1,0,1,5,1,2,1,2,1,48.75133,2.41742,4,-1,2,0,1,1,2,0,1,50,1,7,0,2,1,13,1,16,2,12,44.0
1,4,2,3,1,0,1,2,1,2,1,48.75133,2.41742,4,-1,2,0,1,1,2,0,1,50,2,7,0,2,3,1,1,16,2,12,69.0
1,1,1,0,1,0,1,2,1,1,2,49.0022067077,2.5369676496,4,1,1,0,1,1,2,2,1,50,2,7,0,2,1,1,1,9,3,12,55.0
1,1,1,9,1,0,1,2,1,1,2,49.0022067077,2.5369676496,4,1,1,0,1,1,2,2,1,50,2,7,0,0,4,1,1,9,3,12,22.0
1,1,1,1,1,0,1,2,4,1,6,48.94,2.35,4,1,2,0,1,1,1,6,1,50,1,10,0,1,3,26,1,14,3,12,38.0
1,4,1,0,1,0,5,2,2,1,3,48.8419157192,2.5686862036,4,2,2,0,1,1,1,0,1,50,1,31,0,2,1,1,1,18,3,12,25.0
1,1,2,9,1,0,5,2,2,1,3,48.8419157192,2.5686862036,4,2,2,0,1,1,1,0,1,50,2,7,0,2,5,15,2,18,3,12,37.0
1,1,1,9,1,0,5,2,2,1,3,48.92189,2.44467,4,2,4,0,1,1,1,0,1,50,1,7,0,2,5,15,1,22,2,12,25.0
1,4,1,9,2,0,5,2,2,1,3,48.92189,2.44467,4,2,4,0,1,1,1,0,1,50,2,30,0,2,1,1,1,22,2,12,16.0
1,4,1,9,2,8,1,2,1,1,1,48.92535,2.41525,3,2,4,0,1,1,1,5,1,30,2,31,0,2,3,1,1,9,3,12,37.0
1,1,2,1,8,0,1,2,1,1,1,48.92535,2.41525,3,2,4,0,1,1,1,5,1,30,1,7,0,2,1,15,1,9,3,12,23.0
1,1,2,5,1,0,5,2,1,1,3,48.9081322535,2.4896606701,4,2,3,0,1,1,1,0,1,5,1,7,0,2,4,26,1,19,3,12,31.0
1,4,1,4,2,0,5,2,1,1,3,48.9081322535,2.4896606701,4,2,3,0,1,1,1,0,1,5,1,32,0,2,7,19,1,19,3,12,27.0
1,1,1,4,1,0,5,2,2,1,6,48.9514598607,2.5140518013,4,1,1,0,1,1,1,0,1,50,3,7,0,1,1,15,1,21,3,12,28.0
1,4,1,4,2,6,1,2,1,1,3,48.8894804456,2.230836153,4,2,2,3,1,1,1,0,1,50,2,32,0,2,1,2,1,12,3,12,37.0
1,1,1,4,1,0,1,2,1,1,3,48.8894804456,2.230836153,4,2,2,3,1,1,1,0,1,50,2,10,1,2,3,15,1,12,3,12,32.0
1,4,1,5,2,8,5,2,1,1,6,48.9016630676,2.2245597839,4,2,2,0,1,1,1,0,1,50,1,34,1,0,1,1,1,18,3,12,22.0
1,1,2,0,1,0,5,2,1,1,2,48.8204448221,2.2589242458,3,2,0,0,1,1,1,0,1,50,1,7,0,2,6,0,1,20,3,12,58.0
1,4,1,0,2,6,5,2,1,1,2,48.8204448221,2.2589242458,3,2,0,0,1,1,1,0,1,50,1,32,0,2,2,2,1,20,3,12,54.0
1,4,1,1,1,8,5,2,6,1,3,48.9377336235,2.2782737017,3,2,4,0,1,1,1,0,1,50,1,7,0,2,3,1,1,6,1,12,27.0
1,4,1,1,1,8,5,2,6,1,3,48.9377336235,2.2782737017,3,2,4,0,1,1,1,0,1,50,1,10,0,2,2,1,1,6,1,12,26.0
1,4,1,0,1,8,5,2,9,1,6,48.9213,2.3254,3,3,6,0,1,1,1,1,1,50,1,7,4,0,1,0,1,20,1,12,53.0
1,1,1,4,1,8,5,2,6,1,6,48.9377909289,2.2786009312,3,3,4,0,1,1,1,0,1,50,1,10,0,1,2,9,1,19,1,12,47.0
1,1,1,9,1,-1,2,1,2,1,3,48.751195,3.11765,3,2,2,0,1,1,2,5,1,80,0,7,0,0,7,15,1,16,3,12,54.0
1,4,1,0,2,6,2,1,2,1,3,48.751195,3.11765,3,2,2,0,1,1,2,5,1,80,3,33,0,2,1,1,1,16,3,12,31.0
1,3,1,5,1,-1,3,1,1,1,6,49.09274,2.31436,3,2,2,0,4,3,1,0,3,80,2,7,2,0,8,13,1,23,3,12,42.0
1,4,2,5,1,0,3,1,1,1,7,48.624808,2.302811,2,3,4,0,2,1,1,0,3,110,2,7,0,0,7,12,0,6,3,12,22.0
1,1,1,0,1,0,1,1,1,1,2,48.92954,2.3624,1,3,4,0,1,1,1,0,1,90,1,7,0,2,1,2,1,11,3,12,58.0
1,1,2,0,1,0,1,1,1,1,2,48.92954,2.3624,1,3,4,0,1,1,1,0,1,90,1,7,0,2,4,2,1,11,3,12,39.0
1,4,1,4,1,0,3,1,1,1,4,48.86584,2.41751,1,3,8,0,2,1,1,3,1,70,2,14,0,2,1,2,1,7,3,12,51.0
1,1,1,4,1,0,3,1,1,1,4,48.86584,2.41751,1,3,8,0,2,1,1,3,1,70,2,15,0,2,1,1,1,7,3,12,55.0
1,1,1,0,1,0,3,1,1,1,4,48.86584,2.41751,1,3,8,0,2,1,1,3,1,70,2,15,0,2,4,1,1,7,3,12,39.0
1,3,1,4,2,6,3,1,1,1,4,48.8740514647,2.6695436473,1,3,8,0,2,1,1,0,1,90,1,30,0,2,4,1,1,21,3,12,19.0
1,1,1,5,1,8,3,1,1,1,4,48.8740514647,2.6695436473,1,3,8,0,2,1,1,0,1,90,1,7,0,2,5,1,1,21,3,12,23.0
1,4,1,1,1,8,3,1,1,1,4,48.8740514647,2.6695436473,1,3,8,0,2,1,1,0,1,90,1,7,3,2,2,13,1,21,3,12,22.0
1,4,1,4,2,6,1,1,1,2,7,48.91095,2.63504,1,3,2,0,3,1,2,0,1,50,2,33,0,0,3,1,1,15,2,12,32.0
1,3,1,1,2,0,5,2,1,2,6,49.04665,2.06014,4,3,4,1,1,1,2,0,5,50,3,43,8,0,1,26,1,6,2,12,24.0
1,4,1,1,8,0,5,2,2,8,3,48.705209,2.339735,3,2,2,0,1,1,2,0,1,50,0,50,0,2,3,25,3,8,1,12,30.0
1,4,1,0,0,-1,1,2,1,2,3,48.977242,1.92141,4,2,0,0,1,1,2,0,1,50,3,60,0,2,0,19,5,16,1,12,31.0
1,1,2,0,1,0,1,2,1,2,3,48.977242,1.92141,4,2,0,0,1,1,2,0,1,50,0,7,0,2,5,16,1,16,1,12,30.0
1,4,1,0,2,0,1,2,1,2,3,48.98876,2.05391,3,2,4,0,1,1,2,0,1,80,1,2,9,2,8,1,1,9,1,12,19.0
1,1,1,1,1,0,1,2,1,2,3,48.98876,2.05391,3,2,4,0,1,1,2,0,1,80,2,7,0,2,3,15,1,9,1,12,28.0
1,1,1,5,8,0,1,2,3,1,3,48.8076,2.62073,4,2,2,0,1,1,1,0,1,30,2,7,0,2,1,1,1,14,5,12,19.0
1,4,2,5,8,0,1,2,3,1,3,48.8076,2.62073,4,2,2,0,1,1,1,0,1,30,1,1,0,2,8,19,5,14,5,12,56.0
1,4,2,0,1,0,1,1,1,2,1,48.86299,2.70268,3,2,2,0,2,4,2,0,1,50,3,7,0,2,3,1,1,15,2,12,68.0
1,4,2,0,1,0,1,1,1,2,1,48.86299,2.70268,3,2,2,0,2,4,2,0,1,50,3,7,0,2,1,13,1,15,2,12,22.0
1,1,1,5,1,0,1,2,4,1,4,48.883425,2.284172,4,1,4,0,1,1,1,1,1,70,2,7,0,2,1,2,1,16,2,12,36.0
1,1,1,5,1,0,1,2,4,1,4,48.883425,2.284172,4,1,4,0,1,1,1,1,1,70,2,7,0,2,4,2,1,16,2,12,51.0
1,1,2,5,1,0,1,2,4,1,4,48.883425,2.284172,4,1,4,0,1,1,1,1,1,70,2,7,0,2,4,2,1,16,2,12,71.0
1,4,1,1,1,0,1,2,4,1,4,48.883425,2.284172,4,1,4,0,1,1,1,1,1,70,2,7,0,2,4,2,3,16,2,12,33.0
1,4,1,4,1,0,1,2,1,1,4,48.871338,2.273122,4,1,4,0,1,1,1,1,1,70,2,10,0,2,1,2,1,15,1,12,63.0
1,1,1,5,1,0,1,2,1,1,4,48.871338,2.273122,4,1,4,0,1,1,1,1,1,70,2,7,0,2,6,2,1,15,1,12,56.0
1,4,2,5,1,0,1,2,1,1,4,48.871338,2.273122,4,1,4,0,1,1,1,1,1,70,2,7,0,2,4,2,1,15,1,12,38.0
1,1,1,5,1,0,1,2,1,1,2,48.900792,2.35757,4,1,4,0,1,1,1,0,1,70,1,7,0,2,6,2,1,11,1,12,33.0
1,3,1,4,2,0,1,2,1,1,2,48.900792,2.35757,4,1,4,0,1,1,1,0,1,70,1,30,0,2,1,2,1,11,1,12,28.0
1,4,1,9,2,6,5,2,2,2,3,48.83842,2.357025,4,2,4,0,1,1,2,0,1,30,1,43,0,2,1,1,1,20,2,12,52.0
1,1,2,9,1,0,5,2,2,2,3,48.83842,2.357025,4,2,4,0,1,1,2,0,1,30,2,7,0,2,2,15,2,20,2,12,28.0
1,4,1,4,2,6,1,2,7,8,7,48.844319,2.364921,4,2,5,0,1,1,2,0,1,30,1,30,0,0,0,1,1,11,2,12,35.0
1,1,1,4,1,0,1,2,3,2,6,48.826328,2.359825,4,2,2,0,1,1,2,0,1,2,1,7,0,2,3,22,1,12,0,12,46.0
1,4,2,5,2,0,1,2,3,2,6,48.826328,2.359825,4,2,2,0,1,1,2,0,1,2,1,50,0,2,1,1,3,12,0,12,49.0
1,1,1,4,1,0,1,2,4,2,6,48.864166,2.399893,4,1,1,0,1,3,2,0,1,30,1,10,0,1,2,16,1,9,2,12,42.0
1,1,1,1,1,0,5,2,3,1,6,48.847929,2.411328,4,2,3,0,1,1,1,0,1,30,2,10,0,1,7,1,1,17,1,12,71.0
1,1,1,9,1,0,5,2,3,2,3,48.887576,2.380329,4,1,1,1,1,1,2,-1,5,30,2,7,0,2,1,15,1,7,2,12,49.0
1,4,1,9,2,0,5,2,3,2,3,48.887576,2.380329,4,1,1,1,1,1,2,-1,5,30,1,80,0,2,2,1,3,7,2,12,50.0
1,1,1,5,2,0,5,2,2,8,6,48.89156,2.349624,4,3,4,1,2,3,1,0,1,30,1,30,0,1,1,1,3,21,1,12,21.0
1,1,1,5,8,0,5,2,2,1,3,48.886202,2.317745,4,-1,1,1,1,1,1,-1,5,30,1,50,0,2,8,1,3,21,1,12,24.0
1,1,1,4,2,6,5,2,2,1,3,48.886202,2.317745,4,-1,1,1,1,1,1,-1,5,30,2,30,0,2,1,1,1,21,1,12,39.0
1,4,1,4,2,6,1,2,2,8,7,48.832067,2.280678,4,-1,0,0,1,1,1,0,1,30,3,32,0,0,1,21,1,13,0,12,48.0
1,4,1,9,2,8,5,2,1,2,6,48.843453,2.305501,4,1,2,0,1,1,2,0,1,30,1,30,1,0,5,13,1,3,0,12,43.0
1,1,1,4,1,0,2,2,3,1,6,48.850635,2.378827,4,2,2,0,1,3,1,0,1,50,2,10,0,1,2,16,1,8,1,12,69.0
1,1,1,5,1,0,5,2,2,1,3,48.88133,2.364722,4,2,2,0,1,1,2,0,1,30,2,7,0,2,2,1,1,19,1,12,20.0
1,4,2,9,8,0,5,2,2,1,3,48.88133,2.364722,4,2,2,0,1,1,2,0,1,30,1,1,0,2,7,1,5,19,1,12,39.0
1,4,1,4,1,0,5,2,2,2,3,48.862415,2.301944,4,3,2,0,1,1,2,5,1,50,1,7,0,2,5,1,2,1,1,12,57.0
1,4,1,4,1,0,5,2,2,2,3,48.862415,2.301944,4,3,2,0,1,1,2,5,1,50,2,10,0,2,1,1,1,1,1,12,28.0
1,4,2,9,2,0,5,2,3,2,7,48.85009,2.358918,4,1,1,0,1,1,2,0,1,30,1,30,0,0,0,21,1,19,2,12,49.0
1,1,1,3,1,0,5,2,3,1,3,48.79562,2.43383,3,2,4,0,1,1,1,0,1,50,1,7,0,2,2,15,1,19,1,12,73.0
1,4,1,1,2,6,5,2,3,1,3,48.79562,2.43383,3,2,4,0,1,1,1,0,1,50,2,34,0,2,1,1,1,19,1,12,29.0
1,1,1,1,2,6,5,2,1,1,6,48.81046,2.36205,3,2,2,0,1,1,1,0,1,50,1,30,0,1,1,2,1,19,1,12,35.0
1,1,1,9,1,8,2,2,1,2,3,48.76403,2.3182,3,2,2,0,1,1,2,9,1,50,2,7,0,1,3,1,1,8,2,12,48.0
1,1,2,9,1,0,1,2,1,2,6,48.79509,2.45606,4,2,2,0,1,1,2,0,1,30,2,7,0,1,5,19,1,9,1,12,40.0
1,1,1,5,1,0,2,2,2,2,3,48.814985,2.463154,3,2,-1,0,1,1,2,5,1,50,1,7,0,2,3,21,1,17,2,12,21.0
1,4,2,1,1,0,2,2,2,2,3,48.814985,2.463154,3,2,-1,0,1,1,2,5,1,50,2,7,12,2,3,26,1,17,2,12,46.0
1,1,1,0,8,0,1,2,3,2,6,48.9577,2.57306,4,2,2,0,1,1,2,0,1,50,3,7,9,1,2,15,1,10,0,12,30.0
1,1,2,9,1,0,5,2,1,1,6,48.9444259916,2.3467421697,4,2,2,0,1,1,1,0,8,50,0,7,0,1,1,9,1,20,1,12,19.0
2,4,1,1,2,0,3,2,2,2,3,48.91549,2.35752,3,3,3,0,1,1,2,9,1,50,1,30,0,2,5,26,1,8,1,12,44.0
1,1,1,1,1,0,3,2,2,2,3,48.91549,2.35752,3,3,3,0,1,1,2,9,1,50,1,3,0,2,2,1,1,8,1,12,42.0
1,1,2,0,1,0,1,2,1,2,1,48.879809,2.469532,3,3,3,0,2,1,2,0,1,50,1,7,0,1,1,1,1,12,2,12,30.0
1,1,1,4,1,4,5,2,2,2,1,48.82997,2.58131,3,2,2,0,1,1,2,5,1,50,2,10,0,2,1,15,1,19,0,11,33.0
1,1,1,5,1,0,5,2,2,2,1,48.82997,2.58131,3,2,2,0,1,1,2,5,1,50,1,7,0,2,1,1,1,19,0,11,35.0
1,1,1,5,8,0,5,2,1,2,2,48.8977,2.53404,3,2,2,0,1,1,2,0,1,50,2,7,14,0,4,2,1,0,1,12,21.0
1,4,1,4,1,8,5,2,1,2,2,48.8977,2.53404,3,2,2,0,1,1,2,0,1,50,2,7,14,0,1,2,1,0,1,12,33.0
1,4,1,0,1,0,5,2,1,2,4,48.9088732394,2.5012070321,3,3,4,3,1,1,2,8,1,50,1,7,0,0,4,0,1,1,1,12,61.0
1,1,1,0,1,0,5,2,1,2,4,48.9088732394,2.5012070321,3,3,4,3,1,1,2,8,1,50,1,7,0,0,5,2,1,1,1,12,30.0
1,1,1,0,1,0,5,2,1,2,4,48.9088732394,2.5012070321,3,3,4,3,1,1,2,8,1,50,1,7,0,2,1,2,1,1,1,12,29.0
1,1,1,0,1,0,2,2,9,2,3,48.908882,2.454435,4,2,4,0,1,1,2,0,1,50,1,7,0,2,1,1,2,17,2,12,35.0
1,1,2,0,1,0,2,2,9,2,3,48.908882,2.454435,4,2,4,0,1,1,2,0,1,50,2,7,0,2,2,2,1,17,2,12,47.0
1,1,1,5,1,0,1,2,1,1,3,48.9442394228,2.4472164978,3,2,3,3,1,1,1,0,1,50,2,7,0,2,7,10,1,15,1,12,68.0
1,4,1,4,2,6,1,2,1,1,3,48.9442394228,2.4472164978,3,2,3,3,1,1,1,0,1,50,1,32,0,2,1,1,1,15,1,12,34.0
1,1,2,5,1,0,5,2,1,2,6,48.9519990495,2.5206107294,4,1,1,0,1,1,2,0,1,50,0,7,0,1,1,2,1,18,2,12,44.0
1,1,1,5,1,0,5,2,1,2,6,48.9351267255,2.4982470049,4,1,1,0,1,1,2,0,1,50,3,10,0,1,5,1,0,21,2,12,52.0
1,1,1,0,1,0,2,2,2,1,1,48.94444,2.5333,4,2,2,0,1,1,1,5,1,50,3,7,0,1,2,15,2,17,1,12,79.0
1,1,1,0,2,6,3,2,1,2,6,48.9088953042,2.3868634606,3,2,2,0,1,1,1,0,1,50,-1,34,0,1,1,1,1,19,1,12,41.0
1,4,1,1,8,0,5,2,2,3,3,48.82272,2.307905,4,1,2,1,1,1,2,0,1,30,3,99,0,2,7,2,3,7,2,12,34.0
1,4,1,5,8,0,5,2,1,2,6,48.8219999354,2.1964415163,4,1,1,0,2,1,2,0,1,30,1,7,1,0,1,13,2,0,1,12,53.0
1,1,1,0,1,0,1,2,3,1,3,48.8875181499,2.1853888035,3,2,2,0,1,1,1,0,1,50,2,7,0,2,2,15,2,14,1,12,23.0
1,4,1,0,1,0,1,2,3,1,3,48.8875181499,2.1853888035,3,2,2,0,1,1,1,0,1,50,1,7,0,2,2,1,1,14,1,12,56.0
1,4,1,0,2,6,1,2,1,2,3,48.9009001428,2.2758328915,3,1,2,0,1,1,2,0,1,50,2,30,1,0,1,1,1,15,1,12,35.0
1,1,1,0,1,0,1,2,1,2,3,48.9009001428,2.2758328915,3,1,2,0,1,1,2,0,1,50,2,7,0,2,8,24,1,15,1,12,46.0
1,1,1,9,1,0,1,2,3,2,2,48.8986138113,2.221185565,3,1,3,0,2,1,2,0,1,50,1,7,0,2,5,23,1,9,0,12,61.0
1,4,1,1,1,0,1,2,3,2,2,48.8986138113,2.221185565,3,1,3,0,2,1,2,0,1,50,1,7,0,2,1,1,1,9,0,12,26.0
1,1,1,0,1,0,2,2,9,2,3,48.8929217284,2.2941792011,4,1,0,0,1,1,2,0,1,50,1,7,9,2,3,16,1,16,1,12,26.0
1,4,2,0,1,0,2,2,9,2,3,48.8929217284,2.2941792011,4,1,0,0,1,1,2,0,1,50,1,7,0,2,2,1,1,16,1,12,35.0
1,4,1,5,2,0,5,2,5,2,2,48.8309312499,2.2581772506,3,3,1,0,1,1,2,2,1,50,0,2,0,2,5,1,1,17,2,12,14.0
1,1,1,5,1,0,5,2,5,2,2,48.8309312499,2.2581772506,3,3,1,0,1,1,2,2,1,50,0,7,0,2,5,23,1,17,2,12,70.0
1,4,1,0,2,6,1,2,1,2,7,48.840894678,2.2276335955,3,2,6,2,1,3,2,0,6,50,1,30,0,0,8,16,1,15,2,12,27.0
1,1,1,-1,1,0,1,2,1,1,6,48.9111961108,2.2932484746,3,-1,1,0,1,1,1,0,1,50,2,7,0,1,4,26,1,12,1,12,23.0
1,1,1,0,1,0,1,2,1,1,6,48.9087886318,2.2893753648,4,-1,1,0,1,1,1,0,1,50,1,7,0,1,4,20,1,13,5,12,44.0
1,4,2,0,1,8,4,2,1,1,6,48.926442796,2.2735771537,3,2,2,0,1,1,1,0,1,50,1,7,9,0,0,1,1,2,2,12,32.0
1,1,1,0,1,0,2,1,1,2,5,48.7121,2.18348,2,1,2,0,2,1,2,0,1,90,1,7,0,2,1,2,1,16,2,12,56.0
1,1,1,0,1,0,2,1,1,2,5,48.7121,2.18348,2,1,2,0,2,1,2,0,1,90,1,7,0,2,1,2,1,16,2,12,42.0
1,4,1,0,1,0,2,1,1,2,5,48.7121,2.18348,2,1,2,0,2,1,2,0,1,90,1,7,0,2,2,2,1,16,2,12,32.0
1,1,1,0,1,0,2,1,1,2,5,48.7121,2.18348,2,1,2,0,2,1,2,0,1,90,1,7,0,2,1,2,1,16,2,12,22.0
1,4,2,1,8,8,1,1,9,2,3,48.75943,2.33795,1,3,4,0,1,1,2,0,1,110,2,15,3,2,3,13,1,10,2,12,34.0
1,1,1,5,8,4,1,1,9,2,3,48.75943,2.33795,1,3,4,0,1,1,2,0,1,110,2,7,0,2,2,1,1,10,2,12,39.0
1,4,1,5,1,0,3,1,1,1,7,48.716137,2.267079,2,1,1,0,2,3,2,0,2,30,1,7,4,0,3,16,1,2,1,12,20.0
1,4,2,0,1,0,3,1,1,1,7,48.63154,2.40036,2,1,3,0,1,1,2,9,1,90,2,7,0,9,1,1,1,0,1,12,21.0
1,4,2,0,1,0,1,1,1,1,6,48.8270146574,2.2242258975,2,-1,2,0,1,1,1,0,1,90,0,7,0,0,0,26,1,12,2,12,22.0
1,4,2,1,1,8,1,1,1,2,6,48.788147,2.066739,2,3,3,0,1,1,2,0,1,90,1,7,4,0,1,1,1,14,1,12,25.0
1,4,1,1,1,0,3,1,1,1,2,48.97058,1.88439,1,3,3,0,1,1,2,0,2,130,1,17,1,0,1,2,1,6,1,12,54.0
1,4,2,5,1,0,3,1,1,1,2,48.97058,1.88439,1,3,3,0,1,1,2,0,2,130,1,7,3,0,4,23,1,6,1,12,24.0
1,4,2,0,1,0,1,1,1,2,1,48.92681,2.40337,1,-1,2,0,3,2,2,2,1,70,1,7,3,0,1,1,1,13,2,12,52.0
1,4,1,1,2,0,1,1,1,1,7,48.9062533918,2.4721405579,1,3,6,0,1,1,1,0,1,90,1,33,0,0,1,1,1,10,1,12,27.0
1,1,1,1,1,-1,3,1,1,1,3,48.9660426873,2.2575187683,1,3,6,0,1,1,1,0,1,110,1,7,0,2,3,11,1,18,0,12,35.0
1,4,2,1,1,-1,3,1,1,1,3,48.9660426873,2.2575187683,1,3,6,0,1,1,1,0,1,110,1,7,0,2,2,1,1,18,0,12,27.0
1,4,2,5,1,-1,1,1,1,1,6,48.9583928081,2.2743201256,1,3,2,0,1,3,1,0,1,90,2,7,4,0,1,1,1,14,0,12,35.0
1,4,1,1,2,6,1,1,1,2,2,48.8276543997,2.5065243244,1,3,4,0,1,1,2,1,1,90,2,33,0,2,2,3,1,10,2,12,24.0
1,1,1,4,1,8,1,1,1,2,2,48.8276543997,2.5065243244,1,3,4,0,1,1,2,1,1,90,2,7,0,2,6,11,0,10,2,12,63.0
1,3,1,1,2,6,1,1,1,1,2,48.8291211439,2.4817299843,1,3,2,0,1,1,1,0,1,90,2,43,0,2,1,3,1,17,1,12,46.0
1,1,1,5,1,0,1,1,1,1,2,48.8291211439,2.4817299843,1,3,2,0,1,1,1,0,1,90,2,7,0,2,5,12,1,17,1,12,47.0
1,1,1,5,1,0,1,1,1,1,2,48.76697,2.61353,2,3,4,0,1,1,2,0,1,110,1,7,3,2,3,1,1,9,1,12,34.0
1,4,1,4,1,0,1,1,1,1,2,48.76697,2.61353,2,3,4,0,1,1,2,0,1,110,1,7,16,2,7,1,0,9,1,12,46.0
1,1,1,1,1,0,5,2,1,1,3,48.9086965855,2.2850027692,3,3,2,0,1,1,1,0,1,50,1,7,0,2,3,15,1,21,4,10,55.0
1,4,2,0,2,6,5,2,1,1,3,48.9086965855,2.2850027692,3,3,2,0,1,1,1,0,1,50,1,2,0,2,3,1,1,21,4,10,18.0
1,4,2,0,8,8,1,2,6,1,3,48.684958,2.182663,4,2,1,0,1,2,2,5,8,50,2,7,0,2,1,9,1,9,6,12,67.0
1,4,2,4,8,8,1,2,6,1,3,48.684958,2.182663,4,2,1,0,1,2,2,5,8,50,1,7,0,2,3,0,1,9,6,12,35.0
1,1,1,0,1,0,5,2,1,2,6,48.70766,2.2406,3,2,2,0,2,1,2,0,1,50,2,7,0,1,2,0,1,18,6,12,61.0
1,1,1,1,2,0,1,2,1,1,6,48.799265,2.140782,3,2,2,0,1,1,1,0,1,50,2,1,0,1,1,1,5,16,2,11,18.0
1,1,1,9,1,0,5,2,1,2,6,48.87476,2.5843,4,4,1,0,1,3,2,9,8,10,3,37,0,1,2,16,1,6,0,12,44.0
1,4,2,5,8,0,5,2,2,2,2,48.856133,2.405505,4,1,1,0,2,1,2,0,1,30,2,50,0,2,1,2,3,19,0,12,22.0
1,1,1,5,1,0,5,2,2,2,2,48.856133,2.405505,4,1,1,0,2,1,2,0,1,30,2,7,0,2,6,2,1,19,0,12,25.0
1,1,1,9,1,0,1,2,2,2,4,48.882797,2.370264,4,3,2,0,1,1,2,0,1,30,1,7,0,2,6,16,1,16,0,12,51.0
1,4,1,9,2,7,1,2,2,2,4,48.882797,2.370264,4,3,2,0,1,1,2,0,1,30,1,33,0,2,2,18,1,16,0,12,38.0
1,1,1,9,8,0,1,2,2,2,4,48.882797,2.370264,4,3,2,0,1,1,2,0,1,30,2,7,0,2,2,16,1,16,0,12,53.0
1,4,2,5,2,6,1,2,2,1,3,48.838864,2.269382,4,1,2,0,1,1,2,0,1,30,3,30,0,2,2,15,1,13,6,12,24.0
1,1,1,5,1,0,1,2,2,1,3,48.838864,2.269382,4,1,2,0,1,1,2,0,1,30,2,7,0,2,8,1,1,13,6,12,35.0
1,4,1,9,2,6,5,2,3,2,3,48.840996,2.394101,4,2,2,0,1,1,2,0,1,30,1,30,0,2,2,2,1,23,6,12,27.0
1,1,1,9,1,0,5,2,3,2,3,48.840996,2.394101,4,2,2,0,1,1,2,0,1,30,1,7,0,2,3,20,1,23,6,12,51.0
1,4,2,9,8,0,5,2,3,1,6,48.861154,2.377846,4,2,2,0,1,1,1,0,1,30,1,7,11,0,1,13,1,20,0,12,22.0
